3847811.72;10;24.9014;0.0942852;98.7091;24.7484;0.122414;987.386;24.8046;0.106321;9232.67;24.652;0.176914;96862.5;24.3858;0.498913;298904;24.2878;1.37217;519225;24.0748;2.11039;637933;24.0204;2.5627
3847811.767;10;24.9086;0.109009;98.7091;24.7619;0.125948;987.386;24.8088;0.109813;9232.67;24.6614;0.176981;96862.5;24.3957;0.501313;298904;24.2976;1.37346;519225;24.0824;2.1113;637933;24.0286;2.56333
3847811.813;10;24.9511;0.114185;98.7091;24.7697;0.126731;987.386;24.8057;0.123442;9232.67;24.6701;0.178277;96862.5;24.4045;0.502958;298904;24.3058;1.37514;519225;24.0917;2.11236;637933;24.0378;2.56456
3847811.859;10;24.9247;0.120545;98.7091;24.781;0.126789;987.386;24.8183;0.113577;9232.67;24.6802;0.17835;96862.5;24.4191;0.50106;298904;24.3147;1.3754;519225;24.0983;2.11318;637933;24.045;2.56606
3847811.906;10;24.9572;0.101734;98.7091;24.7947;0.12438;987.386;24.8445;0.119412;9232.67;24.6909;0.178675;96862.5;24.4235;0.504815;298904;24.3229;1.37708;519225;24.1087;2.11482;637933;24.0546;2.56781
3847811.953;10;24.9697;0.134746;98.7091;24.7984;0.129358;987.386;24.8436;0.125619;9232.67;24.7;0.178246;96862.5;24.4328;0.502809;298904;24.3307;1.37753;519225;24.1163;2.11549;637933;24.064;2.56905
3847811.999;10;24.9387;0.0951748;98.7091;24.8163;0.125481;987.386;24.865;0.105088;9232.67;24.7093;0.179055;96862.5;24.443;0.505219;298904;24.3401;1.37855;519225;24.1263;2.11636;637933;24.0722;2.57017
3847812.045;10;24.9846;0.132078;98.7091;24.8242;0.125272;987.386;24.8724;0.123277;9232.67;24.7203;0.180865;96862.5;24.4498;0.507562;298904;24.3488;1.37953;519225;24.1349;2.11834;637933;24.0812;2.57138
3847812.092;10;24.9975;0.0928993;98.7091;24.837;0.129559;987.386;24.8951;0.128368;9232.67;24.7303;0.180444;96862.5;24.4608;0.507056;298904;24.3575;1.38075;519225;24.1435;2.11934;637933;24.0896;2.57325
3847812.138;10;25.0184;0.0782159;98.7091;24.8504;0.125404;987.386;24.8913;0.115654;9232.67;24.7408;0.18151;96862.5;24.4687;0.508198;298904;24.3671;1.38154;519225;24.152;2.12105;637933;24.0979;2.57438
3847812.185;10;25.038;0.128104;98.7091;24.8642;0.128209;987.386;24.9011;0.135123;9232.67;24.7517;0.182333;96862.5;24.4789;0.50743;298904;24.3769;1.38332;519225;24.1617;2.12142;637933;24.1078;2.57568
3847812.231;10;25.0468;0.132657;98.7091;24.875;0.129757;987.386;24.9271;0.107594;9232.67;24.7625;0.182412;96862.5;24.4888;0.50837;298904;24.3861;1.38409;519225;24.1713;2.12372;637933;24.1174;2.57695
3847812.278;10;25.1001;0.0977985;98.7091;24.8881;0.130324;987.386;24.9421;0.12013;9232.67;24.7745;0.183244;96862.5;24.5002;0.510078;298904;24.3951;1.38533;519225;24.1813;2.1246;637933;24.1274;2.57899
3847812.324;10;25.0636;0.130741;98.7091;24.896;0.12663;987.386;24.9524;0.120928;9232.67;24.7853;0.183571;96862.5;24.5122;0.510082;298904;24.4068;1.38575;519225;24.1915;2.12672;637933;24.136;2.58065
3847812.371;10;25.0866;0.0947355;98.7091;24.9129;0.132696;987.386;24.959;0.12096;9232.67;24.7983;0.18466;96862.5;24.521;0.509284;298904;24.4168;1.38754;519225;24.2009;2.12803;637933;24.1474;2.58284
3847812.417;10;25.1337;0.102705;98.7091;24.9299;0.133284;987.386;24.9776;0.113308;9232.67;24.8097;0.185737;96862.5;24.5347;0.514233;298904;24.4273;1.38961;519225;24.2119;2.12997;637933;24.1574;2.58415
3847812.464;10;25.0699;0.105954;98.7091;24.9432;0.134354;987.386;24.978;0.125049;9232.67;24.8219;0.18707;96862.5;24.545;0.512729;298904;24.4384;1.38975;519225;24.2218;2.13134;637933;24.1674;2.58645
3847812.51;10;25.1472;0.0997425;98.7091;24.9562;0.13667;987.386;25.0088;0.1162;9232.67;24.8346;0.186917;96862.5;24.5555;0.510983;298904;24.4485;1.39106;519225;24.2328;2.13279;637933;24.1781;2.58808
3847812.557;10;25.1431;0.058994;98.7091;24.9757;0.134279;987.386;25.0052;0.120434;9232.67;24.8487;0.188266;96862.5;24.569;0.514951;298904;24.4613;1.39375;519225;24.2452;2.13534;637933;24.19;2.59082
3847812.603;10;25.1635;0.132017;98.7091;24.9905;0.137107;987.386;25.0359;0.130847;9232.67;24.8625;0.188867;96862.5;24.5813;0.516686;298904;24.473;1.39467;519225;24.2564;2.13682;637933;24.2011;2.59299
3847812.65;10;25.2048;0.136771;98.7091;25.0044;0.136433;987.386;25.0519;0.142705;9232.67;24.877;0.19047;96862.5;24.5936;0.516452;298904;24.4861;1.39615;519225;24.2681;2.13859;637933;24.2131;2.59477
3847812.696;10;25.2107;0.148148;98.7091;25.0275;0.141565;987.386;25.0631;0.137005;9232.67;24.8919;0.191331;96862.5;24.6087;0.519229;298904;24.4985;1.39784;519225;24.2815;2.14148;637933;24.2266;2.59695
3847812.743;10;25.2149;0.086647;98.7091;25.0469;0.140924;987.386;25.0822;0.124818;9232.67;24.9084;0.191956;96862.5;24.6227;0.517062;298904;24.5121;1.40009;519225;24.2947;2.14289;637933;24.2393;2.59953
3847812.789;10;25.2631;0.0951496;98.7091;25.0653;0.144035;987.386;25.0875;0.140148;9232.67;24.9243;0.193325;96862.5;24.6409;0.520402;298904;24.5258;1.40186;519225;24.3086;2.14534;637933;24.2537;2.60181
3847812.835;10;25.276;0.122497;98.7091;25.0883;0.141157;987.386;25.1147;0.120962;9232.67;24.9416;0.194208;96862.5;24.6567;0.523697;298904;24.541;1.40371;519225;24.3243;2.1482;637933;24.2669;2.60446
3847812.882;10;25.2816;0.131878;98.7091;25.1023;0.141235;987.386;25.1391;0.1339;9232.67;24.9601;0.196598;96862.5;24.6721;0.523284;298904;24.5584;1.40692;519225;24.3392;2.15099;637933;24.2827;2.60714
3847812.929;10;25.2824;0.131377;98.7091;25.1236;0.141857;987.386;25.1416;0.13869;9232.67;24.9798;0.197253;96862.5;24.6886;0.527833;298904;24.5735;1.40803;519225;24.3543;2.15306;637933;24.2974;2.61044
3847812.975;10;25.3421;0.143598;98.7091;25.1516;0.141512;987.386;25.1808;0.135885;9232.67;25.0004;0.198916;96862.5;24.706;0.527216;298904;24.5917;1.41006;519225;24.3722;2.15685;637933;24.3151;2.61381
3847813.022;10;25.352;0.115766;98.7091;25.1756;0.143914;987.386;25.201;0.14431;9232.67;25.0219;0.200588;96862.5;24.7264;0.529382;298904;24.6114;1.41342;519225;24.3902;2.15869;637933;24.3333;2.61749
3847813.068;10;25.3805;0.115643;98.7091;25.206;0.146608;987.386;25.2234;0.134602;9232.67;25.0442;0.201268;96862.5;24.7455;0.532763;298904;24.6278;1.41535;519225;24.4084;2.16153;637933;24.3511;2.62089
3847813.115;10;25.3972;0.145942;98.7091;25.2361;0.14754;987.386;25.2566;0.137809;9232.67;25.0697;0.203478;96862.5;24.7694;0.531294;298904;24.6502;1.41861;519225;24.4293;2.16658;637933;24.3712;2.62503
3847813.161;10;25.5062;0.136366;98.7091;25.2586;0.150451;987.386;25.2856;0.1496;9232.67;25.0953;0.205694;96862.5;24.7939;0.534796;298904;24.6715;1.42034;519225;24.4505;2.16895;637933;24.3928;2.62809
3847813.208;10;25.4808;0.113297;98.7091;25.2946;0.152435;987.386;25.2971;0.145367;9232.67;25.1231;0.207178;96862.5;24.8193;0.53758;298904;24.6964;1.42548;519225;24.4748;2.17333;637933;24.4172;2.63219
3847813.254;10;25.5441;0.127883;98.7091;25.3321;0.155448;987.386;25.3455;0.13652;9232.67;25.1544;0.2097;96862.5;24.8481;0.541434;298904;24.7247;1.42811;519225;24.5006;2.17636;637933;24.4413;2.63727
3847813.301;10;25.5458;0.138876;98.7091;25.3705;0.157206;987.386;25.3803;0.151429;9232.67;25.1866;0.21148;96862.5;24.8749;0.543263;298904;24.751;1.43161;519225;24.527;2.18217;637933;24.4686;2.64219
3847813.347;10;25.6002;0.158629;98.7091;25.4046;0.155385;987.386;25.4207;0.156754;9232.67;25.2207;0.214288;96862.5;24.9068;0.544956;298904;24.7812;1.4356;519225;24.5559;2.18647;637933;24.4967;2.64795
3847813.394;10;25.6491;0.138669;98.7091;25.4535;0.160265;987.386;25.4559;0.160281;9232.67;25.2587;0.216885;96862.5;24.9399;0.55042;298904;24.8108;1.43931;519225;24.5863;2.19215;637933;24.5272;2.65348
