3847812.65,10,25.205,0.137,98.709,25.004,0.136,987.386,25.052,0.143,9232.67,24.877,0.19,96862.5,24.594,0.516,962973,24.036,3.847
3847812.696,10,25.211,0.148,98.709,25.028,0.142,987.386,25.063,0.137,9232.67,24.892,0.191,96862.5,24.609,0.519,962973,24.049,3.85
3847812.743,10,25.215,0.087,98.709,25.047,0.141,987.386,25.082,0.125,9232.67,24.908,0.192,96862.5,24.623,0.517,962973,24.061,3.853
3847812.789,10,25.263,0.095,98.709,25.065,0.144,987.386,25.088,0.14,9232.67,24.924,0.193,96862.5,24.641,0.52,962973,24.075,3.856
3847812.835,10,25.276,0.122,98.709,25.088,0.141,987.386,25.115,0.121,9232.67,24.942,0.194,96862.5,24.657,0.524,962973,24.088,3.859
3847812.882,10,25.282,0.132,98.709,25.102,0.141,987.386,25.139,0.134,9232.67,24.96,0.197,96862.5,24.672,0.523,962973,24.103,3.863
3847812.929,10,25.282,0.131,98.709,25.124,0.142,987.386,25.142,0.139,9232.67,24.98,0.197,96862.5,24.689,0.528,962973,24.118,3.867
3847812.975,10,25.342,0.144,98.709,25.152,0.142,987.386,25.181,0.136,9232.67,25,0.199,96862.5,24.706,0.527,962973,24.136,3.871
3847813.022,10,25.352,0.116,98.709,25.176,0.144,987.386,25.201,0.144,9232.67,25.022,0.201,96862.5,24.726,0.529,962973,24.153,3.874
3847813.068,10,25.381,0.116,98.709,25.206,0.147,987.386,25.223,0.135,9232.67,25.044,0.201,96862.5,24.746,0.533,962973,24.17,3.879
3847813.115,10,25.397,0.146,98.709,25.236,0.148,987.386,25.257,0.138,9232.67,25.07,0.203,96862.5,24.769,0.531,962973,24.19,3.884
3847813.161,10,25.506,0.136,98.709,25.259,0.15,987.386,25.286,0.15,9232.67,25.095,0.206,96862.5,24.794,0.535,962973,24.211,3.889
3847813.208,10,25.481,0.113,98.709,25.295,0.152,987.386,25.297,0.145,9232.67,25.123,0.207,96862.5,24.819,0.538,962973,24.234,3.895
3847813.254,10,25.544,0.128,98.709,25.332,0.155,987.386,25.346,0.137,9232.67,25.154,0.21,96862.5,24.848,0.541,962973,24.258,3.9
3847813.301,10,25.546,0.139,98.709,25.371,0.157,987.386,25.38,0.151,9232.67,25.187,0.211,96862.5,24.875,0.543,962973,24.282,3.907
3847813.347,10,25.6,0.159,98.709,25.405,0.155,987.386,25.421,0.157,9232.67,25.221,0.214,96862.5,24.907,0.545,962973,24.311,3.913
3847813.394,10,25.649,0.139,98.709,25.454,0.16,987.386,25.456,0.16,9232.67,25.259,0.217,96862.5,24.94,0.55,962973,24.34,3.921
3847813.44,10,25.708,0.148,98.709,25.502,0.166,987.386,25.495,0.168,9232.67,25.299,0.22,96862.5,24.977,0.556,962973,24.371,3.929
3847813.487,10,25.771,0.112,98.709,25.546,0.171,987.386,25.544,0.148,9232.67,25.342,0.224,96862.5,25.015,0.554,962973,24.404,3.937
3847813.533,10,25.837,0.16,98.709,25.613,0.175,987.386,25.595,0.153,9232.67,25.388,0.227,96862.5,25.056,0.563,962973,24.441,3.946
3847813.58,10,25.915,0.152,98.709,25.666,0.173,987.386,25.656,0.167,9232.67,25.437,0.231,96862.5,25.1,0.565,962973,24.479,3.955
3847813.626,10,25.977,0.174,98.709,25.727,0.174,987.386,25.7,0.167,9232.67,25.488,0.235,96862.5,25.146,0.569,962973,24.52,3.965
3847813.673,10,26.024,0.201,98.709,25.792,0.186,987.386,25.771,0.179,9232.67,25.543,0.239,96862.5,25.195,0.576,962973,24.563,3.976
3847813.719,10,26.09,0.173,98.709,25.864,0.188,987.386,25.834,0.174,9232.67,25.6,0.243,96862.5,25.249,0.578,962973,24.607,3.987
3847813.766,10,26.192,0.163,98.709,25.931,0.189,987.386,25.897,0.175,9232.67,25.66,0.248,96862.5,25.302,0.585,962973,24.653,3.998
3847813.812,10,26.266,0.181,98.709,26.007,0.197,987.386,25.978,0.183,9232.67,25.722,0.252,96862.5,25.355,0.591,962973,24.701,4.011
3847813.859,10,26.364,0.183,98.709,26.078,0.203,987.386,26.028,0.18,9232.67,25.786,0.257,96862.5,25.411,0.596,962973,24.748,4.023
3847813.905,10,26.437,0.157,98.709,26.157,0.206,987.386,26.106,0.21,9232.67,25.85,0.263,96862.5,25.465,0.603,962973,24.797,4.035
3847813.952,10,26.515,0.236,98.709,26.238,0.214,987.386,26.178,0.216,9232.67,25.916,0.267,96862.5,25.53,0.607,962973,24.847,4.047
3847813.998,10,26.606,0.179,98.709,26.319,0.215,987.386,26.257,0.203,9232.67,25.982,0.272,96862.5,25.586,0.61,962973,24.898,4.06
3847814.044,10,26.69,0.199,98.709,26.398,0.219,987.386,26.332,0.211,9232.67,26.049,0.278,96862.5,25.644,0.618,962973,24.949,4.073
3847814.091,10,26.802,0.205,98.709,26.481,0.223,987.386,26.407,0.218,9232.67,26.116,0.282,96862.5,25.705,0.623,962973,25,4.085
3847814.138,10,26.874,0.185,98.709,26.56,0.23,987.386,26.495,0.222,9232.67,26.184,0.288,96862.5,25.764,0.632,962973,25.051,4.098
3847814.184,10,26.95,0.244,98.709,26.642,0.236,987.386,26.551,0.239,9232.67,26.25,0.293,96862.5,25.82,0.636,962973,25.101,4.111
3847814.231,10,26.998,0.245,98.709,26.72,0.245,987.386,26.622,0.235,9232.67,26.315,0.298,96862.5,25.88,0.643,962973,25.15,4.124
3847814.277,10,27.115,0.219,98.709,26.793,0.245,987.386,26.709,0.228,9232.67,26.379,0.303,96862.5,25.938,0.648,962973,25.199,4.135
3847814.323,10,27.183,0.25,98.709,26.874,0.252,987.386,26.759,0.252,9232.67,26.443,0.307,96862.5,25.992,0.65,962973,25.245,4.147
3847814.37,10,27.294,0.281,98.709,26.949,0.258,987.386,26.833,0.232,9232.67,26.506,0.311,96862.5,26.05,0.66,962973,25.293,4.159
3847814.416,10,27.354,0.194,98.709,27.021,0.256,987.386,26.895,0.231,9232.67,26.566,0.316,96862.5,26.102,0.665,962973,25.339,4.171
3847814.463,10,27.436,0.245,98.709,27.089,0.263,987.386,26.974,0.26,9232.67,26.626,0.322,96862.5,26.156,0.667,962973,25.385,4.182
3847814.509,10,27.519,0.224,98.709,27.164,0.263,987.386,27.025,0.265,9232.67,26.684,0.325,96862.5,26.207,0.673,962973,25.429,4.193
3847814.556,10,27.604,0.238,98.709,27.233,0.276,987.386,27.102,0.269,9232.67,26.743,0.33,96862.5,26.258,0.679,962973,25.472,4.204
3847814.602,10,27.695,0.27,98.709,27.303,0.276,987.386,27.161,0.263,9232.67,26.799,0.334,96862.5,26.309,0.685,962973,25.514,4.215
3847814.649,10,27.743,0.258,98.709,27.364,0.28,987.386,27.21,0.275,9232.67,26.855,0.338,96862.5,26.357,0.689,962973,25.556,4.225
3847814.695,10,27.773,0.284,98.709,27.435,0.284,987.386,27.275,0.284,9232.67,26.909,0.342,96862.5,26.405,0.695,962973,25.597,4.236
3847814.742,10,27.904,0.262,98.709,27.501,0.287,987.386,27.356,0.276,9232.67,26.963,0.346,96862.5,26.454,0.7,962973,25.637,4.246
3847814.788,10,27.993,0.263,98.709,27.567,0.297,987.386,27.405,0.278,9232.67,27.017,0.35,96862.5,26.5,0.703,962973,25.678,4.257
3847814.835,10,28.036,0.278,98.709,27.625,0.295,987.386,27.453,0.29,9232.67,27.069,0.354,96862.5,26.548,0.705,962973,25.718,4.266
3847814.881,10,28.118,0.309,98.709,27.694,0.302,987.386,27.511,0.294,9232.67,27.121,0.357,96862.5,26.594,0.711,962973,25.757,4.276
3847814.928,10,28.138,0.284,98.709,27.752,0.307,987.386,27.567,0.3,9232.67,27.172,0.361,96862.5,26.639,0.716,962973,25.796,4.286
3847814.975,10,28.25,0.293,98.709,27.82,0.311,987.386,27.621,0.295,9232.67,27.222,0.365,96862.5,26.681,0.721,962973,25.834,4.295
3847815.021,10,28.281,0.336,98.709,27.877,0.313,987.386,27.659,0.304,9232.67,27.271,0.369,96862.5,26.726,0.727,962973,25.87,4.304
3847815.067,10,28.333,0.266,98.709,27.938,0.316,987.386,27.732,0.329,9232.67,27.32,0.374,96862.5,26.769,0.73,962973,25.908,4.313
3847815.114,10,28.428,0.288,98.709,27.993,0.316,987.386,27.81,0.314,9232.67,27.367,0.377,96862.5,26.815,0.731,962973,25.944,4.322
3847815.16,10,28.517,0.323,98.709,28.049,0.317,987.386,27.835,0.325,9232.67,27.413,0.38,96862.5,26.852,0.735,962973,25.979,4.331
3847815.207,10,28.566,0.327,98.709,28.107,0.32,987.386,27.893,0.317,9232.67,27.461,0.383,96862.5,26.895,0.742,962973,26.017,4.339
3847815.253,10,28.599,0.325,98.709,28.163,0.323,987.386,27.944,0.334,9232.67,27.509,0.386,96862.5,26.937,0.745,962973,26.053,4.349
3847815.3,10,28.644,0.325,98.709,28.221,0.327,987.386,28.008,0.328,9232.67,27.555,0.389,96862.5,26.976,0.751,962973,26.09,4.358
3847815.346,10,28.749,0.325,98.709,28.275,0.331,987.386,28.057,0.326,9232.67,27.601,0.395,96862.5,27.016,0.753,962973,26.124,4.367
3847815.393,10,28.788,0.307,98.709,28.324,0.333,987.386,28.089,0.336,9232.67,27.647,0.397,96862.5,27.062,0.754,962973,26.159,4.376
3847815.439,10,28.841,0.339,98.709,28.379,0.342,987.386,28.161,0.337,9232.67,27.693,0.4,96862.5,27.104,0.76,962973,26.196,4.384
3847815.486,10,28.932,0.316,98.709,28.438,0.339,987.386,28.189,0.337,9232.67,27.741,0.403,96862.5,27.144,0.766,962973,26.23,4.393
3847815.532,10,28.96,0.322,98.709,28.493,0.342,987.386,28.247,0.338,9232.67,27.783,0.406,96862.5,27.186,0.766,962973,26.265,4.402
3847815.579,10,29.014,0.337,98.709,28.543,0.344,987.386,28.294,0.357,9232.67,27.827,0.409,96862.5,27.226,0.771,962973,26.299,4.411
3847815.625,10,29.094,0.35,98.709,28.593,0.345,987.386,28.337,0.345,9232.67,27.874,0.412,96862.5,27.265,0.776,962973,26.335,4.419
3847815.672,10,29.108,0.324,98.709,28.647,0.358,987.386,28.393,0.355,9232.67,27.919,0.415,96862.5,27.304,0.78,962973,26.369,4.428
3847815.718,10,29.202,0.33,98.709,28.704,0.36,987.386,28.435,0.342,9232.67,27.965,0.42,96862.5,27.346,0.784,962973,26.403,4.437
3847815.765,10,29.245,0.356,98.709,28.755,0.359,987.386,28.492,0.355,9232.67,28.01,0.424,96862.5,27.387,0.788,962973,26.437,4.445
3847815.811,10,29.322,0.361,98.709,28.81,0.361,987.386,28.554,0.364,9232.67,28.055,0.426,96862.5,27.425,0.79,962973,26.475,4.454
3847815.857,10,29.343,0.374,98.709,28.865,0.364,987.386,28.597,0.379,9232.67,28.104,0.43,96862.5,27.466,0.795,962973,26.511,4.463
3847815.904,10,29.402,0.345,98.709,28.923,0.366,987.386,28.64,0.366,9232.67,28.152,0.433,96862.5,27.514,0.8,962973,26.548,4.472
3847815.95,10,29.477,0.411,98.709,28.976,0.369,987.386,28.705,0.369,9232.67,28.198,0.435,96862.5,27.552,0.803,962973,26.584,4.481
3847815.997,10,29.524,0.349,98.709,29.034,0.377,987.386,28.741,0.368,9232.67,28.246,0.439,96862.5,27.598,0.807,962973,26.622,4.491
3847816.043,10,29.639,0.368,98.709,29.091,0.378,987.386,28.805,0.369,9232.67,28.296,0.443,96862.5,27.64,0.81,962973,26.659,4.5
3847816.09,10,29.701,0.378,98.709,29.151,0.384,987.386,28.849,0.383,9232.67,28.344,0.446,96862.5,27.687,0.817,962973,26.697,4.51
3847816.136,10,29.755,0.368,98.709,29.206,0.383,987.386,28.907,0.382,9232.67,28.393,0.449,96862.5,27.73,0.82,962973,26.736,4.519
3847816.183,10,29.765,0.334,98.709,29.263,0.386,987.386,28.964,0.383,9232.67,28.442,0.452,96862.5,27.772,0.824,962973,26.771,4.528
3847816.23,10,29.887,0.396,98.709,29.324,0.393,987.386,29.033,0.388,9232.67,28.49,0.456,96862.5,27.812,0.828,962973,26.808,4.537
3847816.276,10,29.961,0.385,98.709,29.379,0.392,987.386,29.075,0.386,9232.67,28.537,0.459,96862.5,27.856,0.832,962973,26.844,4.545
3847816.322,10,29.97,0.381,98.709,29.429,0.393,987.386,29.119,0.39,9232.67,28.581,0.462,96862.5,27.898,0.834,962973,26.879,4.554
3847816.369,10,30.036,0.377,98.709,29.483,0.401,987.386,29.16,0.397,9232.67,28.625,0.466,96862.5,27.938,0.838,962973,26.913,4.562
3847816.415,10,30.102,0.399,98.709,29.531,0.403,987.386,29.212,0.406,9232.67,28.67,0.468,96862.5,27.973,0.845,962973,26.944,4.572
3847816.462,10,30.124,0.359,98.709,29.58,0.406,987.386,29.265,0.404,9232.67,28.712,0.47,96862.5,28.012,0.843,962973,26.98,4.58
3847816.508,10,30.199,0.404,98.709,29.63,0.407,987.386,29.311,0.412,9232.67,28.753,0.472,96862.5,28.052,0.851,962973,27.01,4.586
3847816.555,10,30.261,0.401,98.709,29.676,0.409,987.386,29.348,0.402,9232.67,28.791,0.475,96862.5,28.084,0.852,962973,27.041,4.594
3847816.601,10,30.287,0.427,98.709,29.723,0.412,987.386,29.377,0.417,9232.67,28.83,0.478,96862.5,28.12,0.854,962973,27.069,4.602
3847816.648,10,30.357,0.393,98.709,29.768,0.411,987.386,29.439,0.4,9232.67,28.874,0.481,96862.5,28.155,0.857,962973,27.101,4.609
3847816.694,10,30.389,0.413,98.709,29.817,0.413,987.386,29.482,0.419,9232.67,28.913,0.483,96862.5,28.193,0.862,962973,27.136,4.619
3847816.741,10,30.464,0.412,98.709,29.866,0.417,987.386,29.515,0.421,9232.67,28.953,0.485,96862.5,28.232,0.867,962973,27.164,4.626
3847816.787,10,30.521,0.421,98.709,29.904,0.416,987.386,29.556,0.421,9232.67,28.992,0.489,96862.5,28.264,0.87,962973,27.195,4.632
3847816.834,10,30.553,0.423,98.709,29.95,0.423,987.386,29.595,0.425,9232.67,29.029,0.491,96862.5,28.299,0.871,962973,27.225,4.64
3847816.88,10,30.561,0.434,98.709,29.999,0.426,987.386,29.635,0.433,9232.67,29.067,0.493,96862.5,28.332,0.874,962973,27.255,4.648
3847816.926,10,30.644,0.443,98.709,30.041,0.426,987.386,29.67,0.426,9232.67,29.105,0.495,96862.5,28.365,0.876,962973,27.284,4.655
3847816.973,10,30.659,0.425,98.709,30.085,0.432,987.386,29.721,0.433,9232.67,29.142,0.497,96862.5,28.401,0.878,962973,27.312,4.662
3847817.019,10,30.726,0.374,98.709,30.123,0.429,987.386,29.758,0.444,9232.67,29.179,0.5,96862.5,28.434,0.883,962973,27.341,4.669
3847817.066,10,30.776,0.41,98.709,30.166,0.433,987.386,29.808,0.438,9232.67,29.214,0.502,96862.5,28.466,0.885,962973,27.366,4.674
3847817.113,10,30.863,0.435,98.709,30.207,0.436,987.386,29.859,0.438,9232.67,29.247,0.506,96862.5,28.492,0.889,962973,27.393,4.68
3847817.159,10,30.892,0.44,98.709,30.252,0.44,987.386,29.878,0.436,9232.67,29.284,0.509,96862.5,28.529,0.891,962973,27.423,4.688
3847817.206,10,30.934,0.419,98.709,30.293,0.438,987.386,29.921,0.441,9232.67,29.32,0.51,96862.5,28.56,0.892,962973,27.451,4.694
3847817.252,10,30.978,0.439,98.709,30.335,0.44,987.386,29.96,0.445,9232.67,29.355,0.513,96862.5,28.592,0.898,962973,27.477,4.701
3847817.299,10,30.981,0.431,98.709,30.378,0.444,987.386,30.015,0.454,9232.67,29.395,0.515,96862.5,28.626,0.902,962973,27.506,4.709
3847817.345,10,31.036,0.424,98.709,30.415,0.449,987.386,30.035,0.45,9232.67,29.428,0.516,96862.5,28.656,0.903,962973,27.532,4.715
3847817.392,10,31.064,0.446,98.709,30.453,0.443,987.386,30.079,0.451,9232.67,29.461,0.52,96862.5,28.683,0.903,962973,27.559,4.721
3847817.438,10,31.112,0.467,98.709,30.494,0.449,987.386,30.111,0.459,9232.67,29.495,0.521,96862.5,28.714,0.909,962973,27.583,4.726
3847817.485,10,31.183,0.443,98.709,30.528,0.449,987.386,30.153,0.454,9232.67,29.527,0.523,96862.5,28.74,0.912,962973,27.609,4.732
3847817.531,10,31.248,0.44,98.709,30.572,0.456,987.386,30.185,0.451,9232.67,29.559,0.526,96862.5,28.773,0.916,962973,27.636,4.74
3847817.578,10,31.246,0.458,98.709,30.613,0.454,987.386,30.217,0.453,9232.67,29.593,0.528,96862.5,28.805,0.916,962973,27.664,4.746
3847817.624,10,31.273,0.419,98.709,30.644,0.456,987.386,30.25,0.456,9232.67,29.625,0.529,96862.5,28.832,0.922,962973,27.69,4.751
3847817.67,10,31.352,0.445,98.709,30.684,0.458,987.386,30.28,0.456,9232.67,29.659,0.531,96862.5,28.865,0.922,962973,27.716,4.758
3847817.717,10,31.356,0.433,98.709,30.721,0.456,987.386,30.315,0.456,9232.67,29.69,0.533,96862.5,28.891,0.921,962973,27.743,4.764
3847817.764,10,31.42,0.472,98.709,30.755,0.463,987.386,30.357,0.477,9232.67,29.723,0.534,96862.5,28.922,0.927,962973,27.767,4.77
3847817.81,10,31.439,0.44,98.709,30.8,0.464,987.386,30.401,0.463,9232.67,29.75,0.538,96862.5,28.945,0.927,962973,27.789,4.775
3847817.857,10,31.469,0.41,98.709,30.832,0.469,987.386,30.406,0.457,9232.67,29.782,0.539,96862.5,28.976,0.93,962973,27.815,4.781
3847817.903,10,31.518,0.458,98.709,30.867,0.467,987.386,30.456,0.465,9232.67,29.812,0.542,96862.5,29,0.929,962973,27.839,4.786
3847817.95,10,31.547,0.429,98.709,30.899,0.473,987.386,30.494,0.472,9232.67,29.844,0.544,96862.5,29.03,0.932,962973,27.864,4.792
3847817.996,10,31.575,0.437,98.709,30.942,0.474,987.386,30.525,0.475,9232.67,29.875,0.546,96862.5,29.06,0.939,962973,27.888,4.799
3847818.043,10,31.634,0.45,98.709,30.979,0.472,987.386,30.561,0.466,9232.67,29.907,0.549,96862.5,29.087,0.941,962973,27.912,4.804
3847818.089,10,31.703,0.483,98.709,31.012,0.472,987.386,30.591,0.474,9232.67,29.938,0.55,96862.5,29.115,0.945,962973,27.937,4.81
3847818.136,10,31.714,0.443,98.709,31.044,0.478,987.386,30.626,0.484,9232.67,29.97,0.553,96862.5,29.142,0.946,962973,27.96,4.816
3847818.182,10,31.75,0.5,98.709,31.084,0.48,987.386,30.652,0.477,9232.67,30.001,0.555,96862.5,29.168,0.949,962973,27.986,4.822
3847818.229,10,31.789,0.477,98.709,31.117,0.481,987.386,30.69,0.485,9232.67,30.032,0.556,96862.5,29.196,0.95,962973,28.011,4.828
3847818.275,10,31.847,0.461,98.709,31.156,0.478,987.386,30.73,0.471,9232.67,30.068,0.558,96862.5,29.23,0.952,962973,28.035,4.834
3847818.322,10,31.825,0.497,98.709,31.188,0.482,987.386,30.755,0.487,9232.67,30.095,0.559,96862.5,29.258,0.956,962973,28.061,4.84
3847818.368,10,31.888,0.457,98.709,31.223,0.481,987.386,30.794,0.494,9232.67,30.125,0.561,96862.5,29.287,0.959,962973,28.084,4.846
3847818.415,10,31.943,0.461,98.709,31.256,0.489,987.386,30.817,0.496,9232.67,30.156,0.562,96862.5,29.313,0.96,962973,28.11,4.852
3847818.461,10,32,0.489,98.709,31.293,0.489,987.386,30.852,0.49,9232.67,30.186,0.564,96862.5,29.339,0.96,962973,28.134,4.858
3847818.508,10,31.993,0.476,98.709,31.33,0.489,987.386,30.897,0.483,9232.67,30.217,0.567,96862.5,29.368,0.967,962973,28.158,4.863
3847818.554,10,32.041,0.484,98.709,31.366,0.492,987.386,30.927,0.485,9232.67,30.247,0.568,96862.5,29.395,0.966,962973,28.183,4.87
3847818.601,10,32.048,0.493,98.709,31.395,0.494,987.386,30.963,0.486,9232.67,30.276,0.569,96862.5,29.425,0.969,962973,28.206,4.875
3847818.648,10,32.114,0.465,98.709,31.431,0.493,987.386,30.984,0.497,9232.67,30.307,0.57,96862.5,29.451,0.974,962973,28.23,4.881
3847818.694,10,32.19,0.493,98.709,31.464,0.497,987.386,31.013,0.489,9232.67,30.336,0.572,96862.5,29.479,0.974,962973,28.252,4.887
3847818.741,10,32.205,0.482,98.709,31.499,0.502,987.386,31.048,0.49,9232.67,30.37,0.573,96862.5,29.507,0.975,962973,28.278,4.892
3847818.787,10,32.206,0.485,98.709,31.535,0.496,987.386,31.094,0.509,9232.67,30.401,0.575,96862.5,29.533,0.98,962973,28.304,4.898
3847818.833,10,32.23,0.507,98.709,31.57,0.499,987.386,31.129,0.486,9232.67,30.429,0.578,96862.5,29.557,0.981,962973,28.324,4.902
3847818.88,10,32.327,0.461,98.709,31.607,0.505,987.386,31.147,0.497,9232.67,30.455,0.579,96862.5,29.584,0.981,962973,28.348,4.908
3847818.926,10,32.375,0.542,98.709,31.639,0.503,987.386,31.189,0.515,9232.67,30.485,0.582,96862.5,29.61,0.983,962973,28.371,4.913
3847818.973,10,32.38,0.476,98.709,31.671,0.509,987.386,31.223,0.499,9232.67,30.514,0.583,96862.5,29.637,0.986,962973,28.392,4.919
