3847796.038;296.63
3847796.043;296.63
3847796.048;296.63
3847796.053;296.62
3847796.058;296.62
3847796.063;296.62
3847796.068;296.62
3847796.073;296.62
3847796.078;296.62
3847796.083;296.62
3847796.088;296.62
3847796.093;296.62
3847796.098;296.61
3847796.103;296.62
3847796.108;296.61
3847796.113;296.61
3847796.118;296.61
3847796.123;296.61
3847796.128;296.61
3847796.133;296.61
3847796.138;296.61
3847796.143;296.61
3847796.148;296.61
3847796.153;296.6
3847796.158;296.6
3847796.163;296.6
3847796.168;296.6
3847796.173;296.6
3847796.178;296.6
3847796.183;296.6
3847796.188;296.6
3847796.193;296.6
3847796.198;296.6
3847796.203;296.6
3847796.208;296.59
3847796.213;296.59
3847796.218;296.59
3847796.223;296.59
3847796.228;296.59
3847796.233;296.59
3847796.238;296.59
3847796.243;296.59
3847796.248;296.59
3847796.253;296.59
3847796.258;296.59
3847796.263;296.58
3847796.268;296.58
3847796.273;296.58
3847796.278;296.58
3847796.283;296.58
3847796.288;296.58
3847796.293;296.58
3847796.298;296.58
3847796.303;296.57
3847796.308;296.57
3847796.313;296.57
3847796.318;296.57
3847796.323;296.57
3847796.328;296.57
3847796.333;296.57
3847796.338;296.57
3847796.343;296.57
3847796.348;296.57
3847796.353;296.57
3847796.358;296.57
3847796.363;296.57
3847796.368;296.56
3847796.373;296.56
3847796.378;296.56
3847796.383;296.56
3847796.388;296.56
3847796.393;296.56
3847796.398;296.56
3847796.403;296.56
3847796.408;296.56
3847796.413;296.56
3847796.418;296.55
3847796.423;296.56
3847796.428;296.55
3847796.433;296.55
3847796.438;296.55
3847796.443;296.55
3847796.448;296.55
3847796.453;296.55
3847796.458;296.55
3847796.463;296.54
3847796.468;296.54
3847796.473;296.54
3847796.478;296.54
3847796.483;296.54
3847796.488;296.54
3847796.493;296.54
3847796.498;296.54
3847796.503;296.54
3847796.508;296.54
3847796.513;296.54
3847796.518;296.53
3847796.523;296.53
3847796.528;296.53
3847796.533;296.53
3847796.538;296.53
3847796.543;296.53
3847796.548;296.53
3847796.553;296.53
3847796.558;296.53
